page_url,page_title,date,pageviews,unique_pageviews
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-17,8,6
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-19,5,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-20,2,2
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-21,3,2
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-22,4,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-23,5,5
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-24,6,5
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-25,4,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-26,3,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-27,4,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-29,1,1
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-30,5,5
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-31,4,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-01,5,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-02,5,5
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-03,4,1
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-04,1,1
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-05,5,4
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-06,4,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-07,11,10
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-08,2,2
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-09,3,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-10,3,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-11,4,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-12,1,1
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-13,12,9
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-14,5,3
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-04-15,2,2
/for-employers/,For Employers - Source digital talent & upskill your team - CodeClan,2020-03-19,1,1
/for-employers/access-candidate-profiles/,Access Candidate Profiles - CodeClan,2020-03-17,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-16,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-17,2,2
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-19,2,2
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-20,2,2
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-21,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-22,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-23,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-25,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-26,2,2
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-29,3,3
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-03-31,5,3
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-02,2,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-03,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-05,3,3
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-06,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-07,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-08,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-09,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-10,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-13,5,4
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-14,1,1
/for-employers/become-a-partner/,Become a partner - CodeClan,2020-04-15,2,2
/for-employers/client-xperience/,Client Xperience - CodeClan,2020-03-23,1,1
/for-employers/client-xperience/,Client Xperience - CodeClan,2020-03-29,1,1
/for-employers/client-xperience/,Client Xperience - CodeClan,2020-03-30,2,2
/for-employers/client-xperience/,Client Xperience - CodeClan,2020-04-03,3,3
/for-employers/community-outreach/,Community outreach - CodeClan,2020-03-16,1,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-03-17,2,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-03-27,1,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-03-31,2,2
/for-employers/community-outreach/,Community outreach - CodeClan,2020-04-02,1,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-04-06,1,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-04-08,1,1
/for-employers/community-outreach/,Community outreach - CodeClan,2020-04-10,3,3
/for-employers/community-outreach/,Community outreach - CodeClan,2020-04-13,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-03-25,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-03-26,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-03-31,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-01,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-02,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-06,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-07,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-08,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-09,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-11,1,1
/for-employers/employer-case-studies/,Employer Case Studies - Hiring & Upskilling - CodeClan,2020-04-14,1,1
/for-employers/employer-case-studies/freeagent/,FreeAgent - Employer Hiring Case Study - CodeClan,2020-04-02,2,1
/for-employers/employer-case-studies/zonal-case-study/,Zonal Case Study - CodeClan,2020-03-31,1,1
/for-employers/employer-case-studies/zonal-case-study/,Zonal Case Study - CodeClan,2020-04-07,1,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-18,10,5
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-19,12,6
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-20,1,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-25,2,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-19,1,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-19,1,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-20,1,1
/for-employers/graduates-for-hire/,Graduates For Hire - CodeClan,2020-03-25,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-15,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-17,4,3
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-19,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-20,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-21,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-23,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-24,2,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-25,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-27,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-29,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-30,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-03-31,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-01,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-02,5,3
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-03,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-05,2,2
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-06,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-07,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-09,3,3
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-10,1,1
/for-employers/hire-with-codeclan/,Hire with CodeClan - Access Digital & Development Talent - CodeClan,2020-04-13,6,4
/for-employers/sponsorships/,Sponsor your staff - CodeClan,2020-03-16,2,2
/for-employers/sponsorships/,Sponsor your staff - CodeClan,2020-03-18,1,1
/for-employers/sponsorships/,Sponsor your staff - CodeClan,2020-03-27,3,3
/for-employers/sponsorships/,Sponsor your staff - CodeClan,2020-04-02,1,1
/for-employers/sponsorships/,Sponsor your staff - CodeClan,2020-04-14,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-15,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-17,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-18,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-19,2,2
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-24,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-25,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-27,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-30,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-03-31,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-04-06,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-04-09,1,1
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-04-13,2,2
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-04-14,2,2
/for-employers/upskill-your-staff/,Upskill your staff - Digital & coding training for teams - CodeClan,2020-04-15,1,1
/funding/,Funding - CodeClan,2020-03-19,2,1
/funding/,Funding - CodeClan,2020-03-20,2,1
/funding/,Funding - CodeClan,2020-03-21,1,1
/funding/,Funding - CodeClan,2020-03-24,2,2
/funding/,Funding - CodeClan,2020-03-25,2,1
/funding/,Funding - CodeClan,2020-03-26,2,1
/funding/,Funding - CodeClan,2020-03-27,1,1
/funding/,Funding - CodeClan,2020-03-28,2,2
/funding/,Funding - CodeClan,2020-03-29,1,1
/funding/,Funding - CodeClan,2020-03-30,4,2
/funding/,Funding - CodeClan,2020-03-31,3,1
/funding/,Funding - CodeClan,2020-04-01,1,1
/funding/,Funding - CodeClan,2020-04-03,1,1
/funding/,Funding - CodeClan,2020-04-05,1,1
/funding/,Funding - CodeClan,2020-04-06,3,3
/funding/,Funding - CodeClan,2020-04-08,4,1
/funding/,Funding - CodeClan,2020-04-09,11,8
/funding/,Funding - CodeClan,2020-04-10,2,2
/funding/,Funding - CodeClan,2020-04-11,3,2
/funding/,Funding - CodeClan,2020-04-12,8,3
/funding/,Funding - CodeClan,2020-04-13,6,5
/funding/,Funding - CodeClan,2020-04-09,1,1
/funding/,Funding - CodeClan,2020-04-10,1,1
/funding/,Funding - CodeClan,2020-04-09,1,1
/funding/,Funding - CodeClan,2020-04-09,2,1
/funding/,Funding - CodeClan,2020-04-06,1,1
/funding/,Funding - CodeClan,2020-03-24,2,2
/funding/,Funding - CodeClan,2020-03-31,1,1
/funding/,Funding - CodeClan,2020-04-09,1,1
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-15,2,2
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-16,5,5
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-17,6,5
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-18,1,1
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-19,3,3
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-20,5,3
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-21,3,3
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-22,6,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-23,6,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-24,7,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-25,8,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-26,7,7
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-27,2,2
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-28,3,2
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-29,7,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-30,14,8
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-31,5,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-01,3,3
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-02,7,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-03,7,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-04,8,5
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-05,1,1
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-06,7,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-08,8,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-09,6,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-10,6,6
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-11,1,1
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-12,7,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-13,10,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-14,5,4
/glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-15,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-16,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-17,2,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-18,3,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-19,3,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-20,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-21,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-23,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-24,4,4
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-26,2,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-28,1,1
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-30,4,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-03-31,2,2
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-01,4,3
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-02,3,3
/Glasgow/,"Glasgow, Shift your Skills into a Tech Role - CodeClan",2020-04-03,15,15
